Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
CLL	Collier	9546	08/14/2012	2012 Primary Election	139	139                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	37
CLL	Collier	9546	08/14/2012	2012 Primary Election	139	139                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	25
CLL	Collier	9546	08/14/2012	2012 Primary Election	139	139                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	29
CLL	Collier	9546	08/14/2012	2012 Primary Election	139	139                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	47
CLL	Collier	9546	08/14/2012	2012 Primary Election	139	139                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	139	139                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	19
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	13
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	58
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	54
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	45
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	98
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	141	141                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	19
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	16
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	11
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	83
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	67
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	49
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	70
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	142	142                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	17
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	2
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	2
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	6
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	2
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	4
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	150	150                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	58
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	16
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	138
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	109
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	83
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	142
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	155	155                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	17
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	53
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	8
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	172
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	91
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	93
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	146
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	3
CLL	Collier	9546	08/14/2012	2012 Primary Election	156	156                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	8
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	4
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	4
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	25
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	7
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	11
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	31
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	157	157                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	24
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	67
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	41
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	43
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	58
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	159	159                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	2
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	19
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	8
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	9
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	3
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	189	189                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	87
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	22
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	313
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	166
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	122
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	228
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	2
CLL	Collier	9546	08/14/2012	2012 Primary Election	190	190                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	72
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	120
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	34
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	540
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	198
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	182
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	331
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	193	193                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	47
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	96
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	32
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	429
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	180
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	186
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	190
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	3
CLL	Collier	9546	08/14/2012	2012 Primary Election	194	194                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	39
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	107
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	20
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	323
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	232
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	158
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	295
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	202	202                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	27
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	37
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	10
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	246
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	112
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	78
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	208
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	203	203                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	39
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	9
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	88
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	54
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	44
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	108
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	205	205                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	44
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	10
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	121
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	137
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	94
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	140
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	221	221                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	15
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	53
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	12
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	119
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	201
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	98
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	114
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	222	222                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	24
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	80
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	19
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	286
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	193
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	146
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	218
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	223	223                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	19
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	79
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	15
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	272
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	162
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	132
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	228
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	251	251                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	25
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	63
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	17
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	128
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	164
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	88
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	146
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	252	252                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	168
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	30
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	536
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	480
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	205
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	259
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
CLL	Collier	9546	08/14/2012	2012 Primary Election	255	255                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	65
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	61
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	14
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	222
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	119
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	117
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	175
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
CLL	Collier	9546	08/14/2012	2012 Primary Election	257	257                           	0	0	0	0	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
CLL	Collier	9546	08/14/2012	2012 Primary Election	258	258                           	0	0	0	0	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	80
CLL	Collier	9546	08/14/2012	2012 Primary Election	258	258                           	0	0	0	0	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	12
CLL	Collier	9546	08/14/2012	2012 Primary Election	258	258                           	0	0	0	0	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	247
CLL	Collier	9546	08/14/2012	2012 Primary Election	258	258                           	0	0	0	0	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	183
CLL	Collier	9546	08/14/2012	2012 Primary Election	258	258                           	0	0	0	0	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	153
